ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
6634,1979,Master,Divorced,"$33,462.00",1,0,2008-07-13,78,101,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,SA
8916,1975,Graduation,Divorced,"$36,627.00",2,0,7/23/13,78,33,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,SA
6460,1982,Graduation,Married,"$28,718.00",1,0,7/13/13,78,139,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,IND
5883,1972,Graduation,Married,"$77,981.00",1,0,5/26/13,78,0,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,SP
10091,1956,Graduation,Single,"$60,230.00",0,1,5/20/13,78,136,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,SP
697,1969,Graduation,Together,"$74,918.00",0,0,2003-12-13,78,80,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,SP
2607,1953,Graduation,Single,"$40,464.00",0,1,2001-11-13,78,56,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,SP
8427,1956,Master,Single,"$64,857.00",0,0,11/23/12,78,155,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,SP
217,1956,Master,Single,"$64,857.00",0,0,11/23/12,78,120,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,CA
6202,1960,Graduation,Together,"$63,381.00",0,1,2010-05-12,78,95,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,SP
3856,1960,Graduation,Together,"$63,381.00",0,1,2010-05-12,78,83,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,SP
10648,1982,2n Cycle,Together,"$66,664.00",0,0,9/25/12,78,188,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,SP
5120,1982,2n Cycle,Together,"$66,664.00",0,0,9/25/12,78,68,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,SA
6749,1966,Graduation,Single,"$86,358.00",1,1,2008-08-12,78,106,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,SP
1584,1977,Graduation,Married,"$41,443.00",1,0,2004-01-14,79,115,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,SA
9559,1961,PhD,Married,"$57,072.00",0,1,1/24/14,79,102,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,CA
771,1967,Graduation,Together,"$54,178.00",0,1,1/21/14,79,74,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,GER
5237,1950,PhD,Single,"$48,767.00",1,2,2001-01-14,79,181,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,AUS
2461,1955,Master,Single,"$51,124.00",1,1,12/18/13,79,20,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,CA
5474,1970,Graduation,Single,"$43,020.00",1,0,11/30/13,79,191,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,US
2895,1963,Graduation,Single,"$49,980.00",0,1,10/23/13,79,181,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,IND
7972,1955,Graduation,Single,"$72,906.00",0,0,9/17/13,79,41,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,SP
10067,1976,2n Cycle,Together,"$25,176.00",1,1,2008-10-13,79,45,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,GER
500,1977,Graduation,Together,"$96,876.00",0,0,2008-06-13,79,102,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,1,0,SP
922,1979,2n Cycle,Married,"$31,086.00",1,1,2005-04-13,79,111,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,GER
2861,1983,Graduation,Single,"$24,072.00",1,0,4/16/13,79,48,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,SP
375,1954,Graduation,Divorced,"$76,773.00",0,0,2/25/13,79,33,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,SP
10936,1965,Graduation,Married,"$72,190.00",0,0,2/13/13,79,174,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,AUS
10314,1948,PhD,Married,"$83,837.00",0,0,12/16/12,79,103,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,1,0,IND
4240,1978,Graduation,Married,"$17,345.00",1,0,2011-03-12,79,175,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,SP
2674,1958,Master,Single,"$75,154.00",0,1,2009-04-12,79,127,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,0,US
2563,1961,Basic,Married,"$28,249.00",0,0,6/15/14,80,149,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,IND
8312,1961,Basic,Married,"$28,249.00",0,0,6/15/14,80,103,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,SP
6999,1980,Master,Married,"$69,661.00",0,0,5/13/14,80,106,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,IND
7574,1979,PhD,Together,"$27,922.00",1,0,2005-10-14,80,129,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,SA
5223,1966,Master,Together,"$45,903.00",0,1,4/23/14,80,179,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,SA
2952,1977,Master,Single,"$36,273.00",1,0,4/16/14,80,155,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,SP
7683,1968,Master,Married,"$70,777.00",0,1,2/25/14,80,189,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,SP
9481,1976,Graduation,Married,"$17,148.00",1,0,1/28/14,80,159,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,CA
9907,1969,Master,Together,"$66,476.00",0,1,2012-04-13,80,105,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,GER
5454,1979,Master,Married,"$45,057.00",1,0,2012-01-13,80,127,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,US
3798,1968,Graduation,Married,"$41,120.00",1,1,2011-06-13,80,188,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,SP
7281,1959,PhD,Single,,0,0,2011-05-13,80,142,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0,AUS
4259,1986,Master,Single,"$19,485.00",2,0,9/24/13,80,145,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,IND
2549,1983,PhD,Together,"$21,840.00",1,0,7/21/13,80,120,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,SP
6437,1985,2n Cycle,Single,"$41,473.00",1,0,6/19/13,80,179,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,SP
2488,1956,2n Cycle,Divorced,"$31,395.00",1,1,3/23/13,80,197,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,SP
3945,1947,PhD,Widow,"$68,117.00",0,1,2003-10-13,80,103,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,1,0,SP
702,1975,2n Cycle,Widow,"$47,682.00",0,1,2/15/13,80,130,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,SP
9010,1972,Master,Married,"$83,151.00",0,0,2002-10-13,80,155,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,0,SP
9710,1969,PhD,Divorced,"$58,086.00",0,1,1/20/13,80,127,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,SP
1509,1958,PhD,Together,"$84,460.00",0,0,2001-04-13,80,135,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,1,0,SP
9120,1962,Graduation,Single,"$66,565.00",0,1,2012-05-12,80,177,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,SP
5252,1969,Graduation,Divorced,"$23,910.00",1,0,10/26/12,80,171,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,SP
5959,1968,Graduation,Single,"$35,893.00",1,1,10/15/12,80,196,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,IND
7441,1973,Graduation,Divorced,"$71,128.00",1,0,2010-06-12,80,175,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,US
4271,1989,2n Cycle,Together,"$38,683.00",1,0,2010-04-12,80,188,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,IND
4095,1971,Graduation,Married,"$37,150.00",1,0,2009-11-12,80,151,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,US
8852,1976,Graduation,Married,"$61,064.00",0,1,8/31/12,80,112,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,SP
7698,1976,PhD,Married,"$51,650.00",0,1,2005-11-14,81,116,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,IND
4174,1956,Master,Together,"$55,249.00",0,1,4/17/14,81,121,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,SP
3182,1973,PhD,Single,"$46,854.00",1,1,3/31/14,81,122,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,0,IND
193,1996,Basic,Married,"$14,421.00",0,0,2/17/14,81,186,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,SP
5229,1969,PhD,Together,"$54,132.00",0,1,2/16/14,81,196,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,GER
5555,1975,Graduation,Divorced,"$153,924.00",0,0,2002-07-14,81,116,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,SP
7732,1978,Graduation,Married,"$64,813.00",1,0,2001-02-14,81,100,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,SP
310,1970,Master,Married,"$61,872.00",0,1,12/13/13,81,174,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,CA
6261,1979,Graduation,Married,"$58,025.00",0,1,11/26/13,81,144,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,0,IND
6274,1948,Master,Married,"$83,790.00",0,0,11/15/13,81,184,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,SA
1655,1979,Graduation,Together,"$34,350.00",1,0,10/19/13,81,154,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,AUS
2740,1958,PhD,Widow,"$33,438.00",1,1,9/22/13,81,137,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,SP
4328,1986,2n Cycle,Married,"$21,955.00",1,0,2009-07-13,81,133,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,SP
17,1971,PhD,Married,"$60,491.00",0,1,2009-06-13,81,102,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,SP
9153,1964,PhD,Married,"$59,304.00",0,1,7/29/13,81,176,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,SP
520,1974,Graduation,Married,"$34,421.00",1,0,2007-01-13,81,126,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,SP
8372,1974,Graduation,Married,"$34,421.00",1,0,2007-01-13,81,127,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,SA
73,1953,PhD,Single,"$51,411.00",1,2,5/26/13,81,185,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,IND
2002,1958,Graduation,Divorced,"$71,964.00",0,0,5/20/13,81,170,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,SP
6059,1953,PhD,Together,"$64,504.00",1,2,2003-04-13,81,177,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,0,SP
11166,1961,Graduation,Married,"$49,678.00",0,1,2002-02-13,81,140,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,SP
6257,1976,Master,Single,"$60,482.00",0,1,1/23/13,81,158,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,SA
9224,1972,PhD,Single,"$55,260.00",0,1,2012-12-12,81,187,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,SA
8732,1969,Master,Widow,"$67,369.00",0,1,11/17/12,81,191,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,0,SP
955,1962,Master,Together,"$47,175.00",1,1,10/28/12,81,200,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,0,SA
4910,1967,Graduation,Divorced,"$68,743.00",0,0,8/30/12,81,177,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,US
564,1981,PhD,Together,"$56,937.00",1,0,2008-04-12,81,195,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,1,0,SP
8931,1986,Graduation,Together,"$83,033.00",1,0,5/18/14,82,112,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,SA
1998,1976,Graduation,Single,"$37,697.00",1,0,2002-07-14,82,178,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,IND
1250,1976,Graduation,Single,"$37,697.00",1,0,2002-07-14,82,150,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,SP
8397,1951,Graduation,Married,"$44,689.00",1,1,2001-10-14,82,154,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,SP
9672,1970,2n Cycle,Married,"$23,162.00",1,1,12/21/13,82,148,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,CA
2125,1959,Graduation,Divorced,"$63,033.00",0,0,11/15/13,82,110,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0,US
5975,1967,PhD,Single,"$40,304.00",1,0,9/30/13,82,101,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,CA
983,1984,Graduation,Married,"$40,059.00",1,0,9/28/13,82,163,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,US
9938,1954,Graduation,Married,"$80,067.00",0,0,9/19/13,82,163,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,IND
4385,1981,PhD,Single,"$36,038.00",1,0,5/31/13,82,140,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,SP
1612,1981,PhD,Single,,1,0,5/31/13,82,102,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,AUS
803,1968,Graduation,Together,"$40,521.00",1,1,2004-05-13,82,134,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,SP
10675,1956,PhD,Married,"$66,334.00",0,1,2004-03-13,82,135,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,0,SP
7004,1984,Graduation,Single,"$11,012.00",1,0,3/16/13,82,186,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0,IND
4432,1976,Graduation,Divorced,"$31,615.00",1,0,3/16/13,82,148,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,SP
5079,1971,Graduation,Married,,1,1,2003-03-13,82,187,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,AUS
4475,1949,PhD,Married,"$69,098.00",0,0,2/16/13,82,127,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,SP
10868,1951,Graduation,Widow,"$70,792.00",0,0,2002-06-13,82,125,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,SP
6742,1979,Graduation,Married,"$17,688.00",1,0,1/13/13,82,184,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,SP
5692,1989,Basic,Married,"$25,443.00",1,0,12/22/12,82,118,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,SA
339,1972,PhD,Married,"$57,091.00",0,1,11/23/12,82,198,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,0,SP
10398,1981,2n Cycle,Single,"$24,336.00",1,0,8/27/12,82,150,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,SP
8017,1981,2n Cycle,Married,"$51,111.00",1,1,6/19/14,83,112,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,SA
3722,1972,Graduation,Single,"$44,503.00",1,1,4/16/14,83,153,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,SP
7326,1971,Master,Married,"$56,850.00",0,1,3/23/14,83,191,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,CA
2416,1969,PhD,Single,"$66,582.00",0,0,2003-03-14,83,118,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,SP
1878,1985,2n Cycle,Married,"$23,148.00",0,0,2/18/14,83,173,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,SP
5278,1964,Graduation,Married,"$82,224.00",0,0,1/25/14,83,120,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,GER
5734,1974,PhD,Married,"$61,917.00",1,1,11/20/13,83,101,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,SP
4370,1966,Graduation,Together,"$43,482.00",2,1,11/13/13,83,133,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,IND
8405,1979,Graduation,Divorced,"$68,274.00",1,1,9/30/13,83,171,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,SA
7617,1974,Graduation,Single,"$42,373.00",1,1,8/15/13,83,146,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,SP
10339,1954,Master,Together,,0,1,6/23/13,83,177,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,AUS
6376,1979,Graduation,Single,"$57,537.00",1,0,2006-10-13,83,160,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,AUS
2150,1958,PhD,Widow,"$80,995.00",0,1,2005-11-13,83,174,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,CA
7386,1976,Graduation,Divorced,"$30,992.00",1,0,4/22/13,83,188,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA
3006,1976,Graduation,Divorced,"$30,992.00",1,0,4/22/13,83,146,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA
11088,1971,PhD,Together,"$78,642.00",0,1,4/21/13,83,200,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,SP
5185,1955,Graduation,Married,"$74,268.00",0,0,2/14/13,83,116,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,SA
3523,1962,Graduation,Together,"$75,072.00",0,1,1/23/13,83,117,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,SP
55,1963,Graduation,Together,"$56,253.00",0,1,2012-07-12,83,158,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,SP
3807,1955,Graduation,Together,"$59,925.00",0,1,11/30/12,83,152,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,SP
2453,1960,Graduation,Together,"$62,807.00",0,1,8/31/12,83,191,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,SP
7787,1960,Graduation,Together,"$62,807.00",0,1,8/31/12,83,191,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,CA
2230,1970,PhD,Married,"$23,626.00",1,0,5/24/14,84,115,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,GER
8146,1976,Master,Together,"$46,106.00",1,1,2005-11-14,84,103,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,SA
988,1965,Graduation,Married,"$81,168.00",0,0,2005-07-14,84,134,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,SP
4832,1979,Graduation,Married,"$27,244.00",1,0,2003-07-14,84,125,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,SP
3152,1957,Graduation,Together,"$26,091.00",1,1,2/25/14,84,102,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,IND
11188,1957,Graduation,Together,"$26,091.00",1,1,2/25/14,84,184,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,SP
361,1969,Master,Married,"$43,142.00",1,1,2/18/14,84,192,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,AUS
5939,1971,Graduation,Together,"$38,232.00",1,1,1/17/14,84,158,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,SP
9349,1985,Graduation,Married,"$92,533.00",0,0,12/19/13,84,105,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,GER
819,1945,Graduation,Widow,"$63,285.00",0,0,2011-05-13,84,153,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,SP
10120,1955,Graduation,Together,"$38,946.00",0,1,10/24/13,84,119,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,US
4541,1955,Graduation,Together,"$38,946.00",0,1,10/24/13,84,148,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,CA
2456,1975,PhD,Married,"$40,233.00",0,1,10/14/13,84,152,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,SA
2516,1969,2n Cycle,Married,"$46,831.00",1,1,2006-08-13,84,110,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,SP
11013,1987,Graduation,Together,"$67,605.00",0,0,3/31/13,84,142,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,SP
9988,1976,Master,Single,"$70,379.00",0,1,2003-03-13,84,115,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,CA
1627,1957,2n Cycle,Divorced,"$77,297.00",0,0,1/26/13,84,112,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,SP
1490,1962,Graduation,Married,"$55,759.00",0,1,11/28/12,84,182,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,CA
6710,1951,Master,Single,"$58,217.00",2,1,11/17/12,84,160,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,SP
7375,1976,Graduation,Together,"$51,369.00",0,1,10/25/12,84,127,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA
10144,1976,Graduation,Together,"$51,369.00",0,1,10/25/12,84,119,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA
3138,1956,Graduation,Single,"$91,249.00",0,0,10/20/12,84,192,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,0,SP
1440,1978,2n Cycle,Together,"$52,513.00",0,0,2009-04-12,84,126,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,SP
4200,1970,Master,Married,"$44,159.00",1,0,6/17/14,85,177,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,SA
4998,1962,Graduation,Together,"$76,081.00",0,0,5/23/14,85,139,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,SP
7321,1962,Graduation,Together,"$76,081.00",0,0,5/23/14,85,136,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,IND
8663,1974,Graduation,Divorced,"$39,996.00",1,1,5/22/14,85,127,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,AUS
1958,1973,PhD,Together,"$55,012.00",0,1,3/21/14,85,128,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,SP
6963,1947,Graduation,Single,"$77,457.00",0,0,2003-05-14,85,185,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,SA
1065,1963,Graduation,Single,"$80,695.00",0,0,12/29/13,85,100,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,US
2712,1956,Graduation,Married,"$71,866.00",0,1,12/25/13,85,108,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,AUS
6049,1982,Master,Together,"$73,450.00",0,0,2012-05-13,85,136,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,SP
6605,1944,PhD,Divorced,"$55,614.00",0,0,11/27/13,85,131,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,SP
11181,1949,PhD,Married,"$156,924.00",0,0,8/29/13,85,101,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,CA
5234,1967,2n Cycle,Together,"$30,753.00",1,1,2007-11-13,85,127,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,CA
5253,1956,Master,Together,"$54,603.00",1,1,2007-09-13,85,103,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,SP
11148,1975,Graduation,Together,"$22,280.00",1,0,5/19/13,85,145,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,SP
6289,1951,Master,Together,"$59,385.00",1,1,4/28/13,85,156,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,SP
9743,1955,Graduation,Married,"$76,998.00",0,1,2001-11-13,85,125,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,CA
9209,1971,Master,Together,"$80,573.00",0,0,10/14/12,85,142,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SA
6417,1971,Master,Together,"$80,573.00",0,0,10/14/12,85,112,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SP
7937,1982,Graduation,Married,"$24,711.00",0,0,4/18/14,86,104,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,SP
6488,1959,PhD,Married,"$38,829.00",0,1,2004-06-14,86,123,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,GER
3194,1974,PhD,Single,"$71,466.00",0,0,2004-05-14,86,132,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,CA
231,1956,Master,Together,"$28,839.00",1,1,2003-11-14,86,151,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,SP
9697,1951,Graduation,Married,"$53,790.00",0,2,2003-06-14,86,130,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,SP
4676,1951,Master,Widow,"$73,705.00",0,2,2003-05-14,86,193,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,SP
8079,1982,Graduation,Married,"$22,448.00",1,0,2/26/14,86,143,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,SA
10032,1976,Graduation,Divorced,"$12,571.00",1,0,1/18/14,86,100,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,SA
10505,1960,Master,Together,"$73,113.00",0,0,12/26/13,86,149,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,SA
2005,1990,Graduation,Married,"$35,765.00",1,0,2012-11-13,86,122,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,CA
6940,1966,PhD,Single,"$46,734.00",1,2,10/21/13,86,117,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,SP
2304,1963,PhD,Together,"$66,313.00",0,1,9/16/13,86,113,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,SA
3170,1957,Master,Together,"$68,148.00",0,0,8/31/13,86,133,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,SP
10466,1965,Graduation,Married,"$44,393.00",1,1,8/22/13,86,103,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,SP
7325,1986,PhD,Together,"$38,197.00",1,0,6/29/13,86,193,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,SP
455,1946,PhD,Married,"$51,012.00",0,0,4/18/13,86,197,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP
7592,1946,PhD,Married,"$51,012.00",0,0,4/18/13,86,107,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP
4547,1960,Graduation,Together,"$13,672.00",1,1,4/17/13,86,181,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,SP
